ing_dmd_code,ing_name,bnf_code,bnf_name,strnt_nmrtr_val_mg,strnt_dnmtr_val_ml,ome,ome_dose
108505002,Tramadol hydrochloride,040702040BEABAC,Dromadol SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BGAAAC,Larapam SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BHAAAC,Mabron 100mg modified-release tablets (Morningside),100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BHADAC,Mabron 100mg modified-release tablets (Teva),100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BIAAAC,Tradorec XL 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BKAAAC,Tramulief SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BLAAAC,Zeridame SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BMAAAC,Nobligan retard 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BNAAAC,Marol 100mg modified-release tablets (Morningside),100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BNAFAC,Marol 100mg modified-release tablets (Teva),100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BQAAAC,Oldaram 100mg modified-release tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BRAAAC,Aceon 100mg modified-release tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BSAAAC,Tilodol SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BTAAAC,Invodol SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BUAAAC,Maneo 100mg modified-release tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BVACAC,Zytram SR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BWAAAC,Brimisol PR 100mg tablets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040AAAHAH,Tramadol 100mg modified-release capsules,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BDACAH,Zamadol SR 100mg capsules,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BJABAH,Tramquel SR 100mg capsules,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BPABAH,Maxitram SR 100mg capsules,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040AAAGAG,Tramadol 50mg modified-release capsules,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BDABAG,Zamadol SR 50mg capsules,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BJAAAG,Tramquel SR 50mg capsules,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BPAAAG,Maxitram SR 50mg capsules,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040AAAIAI,Tramadol 150mg modified-release capsules,150.000000000,,0.1,15.0
108505002,Tramadol hydrochloride,040702040BDADAI,Zamadol SR 150mg capsules,150.000000000,,0.1,15.0
108505002,Tramadol hydrochloride,040702040BJACAI,Tramquel SR 150mg capsules,150.000000000,,0.1,15.0
108505002,Tramadol hydrochloride,040702040BPACAI,Maxitram SR 150mg capsules,150.000000000,,0.1,15.0
108505002,Tramadol hydrochloride,040702040AAAJAJ,Tramadol 200mg modified-release capsules,200.000000000,,0.1,20.0
108505002,Tramadol hydrochloride,040702040BDAEAJ,Zamadol SR 200mg capsules,200.000000000,,0.1,20.0
108505002,Tramadol hydrochloride,040702040BJADAJ,Tramquel SR 200mg capsules,200.000000000,,0.1,20.0
108505002,Tramadol hydrochloride,040702040BPADAJ,Maxitram SR 200mg capsules,200.000000000,,0.1,20.0
108505002,Tramadol hydrochloride,040702040AAAKAK,Tramadol 50mg effervescent powder sachets sugar free,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BCABAK,Tramake Insts 50mg sachets,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040AAALAL,Tramadol 100mg effervescent powder sachets sugar free,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040BCACAL,Tramake Insts 100mg sachets,100.000000000,,0.1,10.0
108505002,Tramadol hydrochloride,040702040AAATAT,Tramadol 50mg orodispersible tablets sugar free,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BDAGAT,Zamadol Melt 50mg tablets,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040AAAUAU,Tramadol 37.5mg / Paracetamol 325mg tablets,37.500000000,,0.1,3.75
108505002,Tramadol hydrochloride,040702040BFAAAU,Tramacet 37.5mg/325mg tablets,37.500000000,,0.1,3.75
108505002,Tramadol hydrochloride,040702040BYAAAU,Trapadex 37.5mg/325mg tablets,37.500000000,,0.1,3.75
108505002,Tramadol hydrochloride,040702040AAAYAY,Tramadol 50mg modified-release tablets,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040BBAKAY,Zydol SR 50mg tablets,50.000000000,,0.1,5.0
108505002,Tramadol hydrochloride,040702040AABABA,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,37.500000000,,0.1,3.75
108505002,Tramadol hydrochloride,040702040BFABBA,Tramacet 37.5mg/325mg effervescent tablets,37.500000000,,0.1,3.75
108505002,Tramadol hydrochloride,040702040AABCBC,Tramadol 75mg / Paracetamol 650mg tablets,75.000000000,,0.1,7.5
108505002,Tramadol hydrochloride,040702040AABDBD,Tramadol 75mg / Dexketoprofen 25mg tablets,75.000000000,,0.1,7.5
108505002,Tramadol hydrochloride,040702040BXAABD,Skudexa 75mg/25mg tablets,75.000000000,,0.1,7.5
108505002,Tramadol hydrochloride,040702040AAABAB,Tramadol 100mg/2ml solution for injection ampoules,50.000000000,1.000000000,0.2,20.0
108505002,Tramadol hydrochloride,040702040BBABAB,Zydol 100mg/2ml solution for injection ampoules,50.000000000,1.000000000,0.2,20.0
108505002,Tramadol hydrochloride,040702040BDAFAB,Zamadol 100mg/2ml solution for injection ampoules,50.000000000,1.000000000,0.2,20.0
108505002,Tramadol hydrochloride,040702040AABBBB,Tramadol 100mg/ml oral drops,100.000000000,1.000000000,0.1,10.0
108505002,Tramadol hydrochloride,040702040AAAZAZ,Tramadol 50mg/5ml oral suspension,10.000000000,1.000000000,0.1,1.0
108505002,Tramadol hydrochloride,040702040AABEBE,Tramadol 50mg/5ml oral solution sugar free,10.000000000,1.000000000,0.1,1.0
2878005,Pethidine hydrochloride,0407020V0AAACAC,Pethidine 50mg tablets,50.000000000,,0.1,5.0
2878005,Pethidine hydrochloride,0407020V0AABFBF,Pethidine 50mg capsules,50.000000000,,0.1,5.0
2878005,Pethidine hydrochloride,0407020V0AAAEAE,Pethidine 100mg/2ml solution for injection ampoules,50.000000000,1.000000000,0.24,24.0
2878005,Pethidine hydrochloride,0407020V0AAAPAP,Pethidine 50mg/5ml solution for injection ampoules,10.000000000,1.000000000,0.24,12.0
2878005,Pethidine hydrochloride,0407020V0AAALAL,Pethidine 100mg/10ml solution for injection ampoules,10.000000000,1.000000000,0.24,24.0
2878005,Pethidine hydrochloride,0407020V0AAAAAA,Pethidine 50mg/1ml solution for injection ampoules,50.000000000,1.000000000,0.24,12.0
2878005,Pethidine hydrochloride,0407020V0AAAIAI,Pethidine 100mg/2ml / Promethazine 50mg/2ml inj ampoules,50.000000000,1.000000000,0.24,24.0
2878005,Pethidine hydrochloride,0407020V0BCAAAI,Pamergan P100 solution for injection 2ml ampoules,50.000000000,1.000000000,0.24,24.0
2878005,Pethidine hydrochloride,0407020V0AABABA,Pethidine 10mg/5ml oral solution,2.000000000,1.000000000,0.1,0.2
2878005,Pethidine hydrochloride,0407020V0AABCBC,Pethidine 30mg/5ml oral solution,6.000000000,1.000000000,0.1,0.6000000000000001
2878005,Pethidine hydrochloride,0407020V0AABEBE,Pethidine 35mg/5ml oral solution,7.000000000,1.000000000,0.1,0.7000000000000001
2878005,Pethidine hydrochloride,0407020V0AABBBB,Pethidine 40mg/5ml oral solution,8.000000000,1.000000000,0.1,0.8
2878005,Pethidine hydrochloride,0407020V0AABDBD,Pethidine 45mg/5ml oral solution,9.000000000,1.000000000,0.1,0.9
2878005,Pethidine hydrochloride,0407020V0AAATAT,Pethidine 50mg/5ml oral solution,10.000000000,1.000000000,0.1,1.0
2878005,Pethidine hydrochloride,0407020V0AAARAR,Pethidine 25mg/5ml oral solution,5.000000000,1.000000000,0.1,0.5
2878005,Pethidine hydrochloride,0407020V0AAAXAX,Pethidine 100mg/1ml solution for injection ampoules,100.000000000,1.000000000,0.24,24.0
2878005,Pethidine hydrochloride,0407020V0AAAZAZ,Pethidine 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,0.24,2.4
21066009,Buprenorphine hydrochloride,0407020B0AAADAD,Buprenorphine 400microgram sublingual tablets sugar free,0.400000000,,60.0,24.0
21066009,Buprenorphine hydrochloride,0407020B0BBADAD,Temgesic 400microgram sublingual tablets,0.400000000,,60.0,24.0
21066009,Buprenorphine hydrochloride,0407020B0BFABAD,Tephine 400microgram sublingual tablets,0.400000000,,60.0,24.0
21066009,Buprenorphine hydrochloride,0407020B0AAABAB,Buprenorphine 200microgram sublingual tablets sugar free,0.200000000,,60.0,12.0
21066009,Buprenorphine hydrochloride,0407020B0BBAAAB,Temgesic 200microgram sublingual tablets,0.200000000,,60.0,12.0
21066009,Buprenorphine hydrochloride,0407020B0BFAAAB,Tephine 200microgram sublingual tablets,0.200000000,,60.0,12.0
21066009,Buprenorphine hydrochloride,0407020B0AAAAAA,Buprenorphine 300micrograms/1ml inj ampoules,0.300000000,1.000000000,100.0,30.0
21066009,Buprenorphine hydrochloride,0407020B0BBABAA,Temgesic 300micrograms/1ml solution for injection ampoules,0.300000000,1.000000000,100.0,30.0
60886004,Morphine sulfate,0407020Q0AACFCF,Morphine 15mg modified-release tablets,15.000000000,,1.0,15.0
60886004,Morphine sulfate,0407020Q0BBALCF,MST Continus 15mg tablets,15.000000000,,1.0,15.0
60886004,Morphine sulfate,0407020Q0AACGCG,Morphine 5mg modified-release tablets,5.000000000,,1.0,5.0
60886004,Morphine sulfate,0407020Q0BBAKCG,MST Continus 5mg tablets,5.000000000,,1.0,5.0
60886004,Morphine sulfate,0407020Q0AAAGAG,Morphine 200mg modified-release tablets,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0BBAEAG,MST Continus 200mg tablets,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0BMAEAG,Filnarine SR 200mg tablets,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0AAAIAI,Morphine 60mg modified-release tablets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BBACAI,MST Continus 60mg tablets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BMACAI,Filnarine SR 60mg tablets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BNACAI,Morphgesic SR 60mg tablets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BPACAI,Rhotard Morphine SR 60mg tablets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0AAAHAH,Morphine 100mg modified-release tablets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BBADAH,MST Continus 100mg tablets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BMADAH,Filnarine SR 100mg tablets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BNADAH,Morphgesic SR 100mg tablets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BPADAH,Rhotard Morphine SR 100mg tablets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0AACDCD,Morphine 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BHACCD,Sevredol 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0AAAKAK,Morphine 10mg modified-release tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BBAAAK,MST Continus 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BMAAAK,Filnarine SR 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BNAAAK,Morphgesic SR 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BPAAAK,Rhotard Morphine SR 10mg tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0AACECE,Morphine 20mg tablets,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0BHADCE,Sevredol 20mg tablets,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0AAALAL,Morphine 30mg modified-release tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BBABAL,MST Continus 30mg tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BMABAL,Filnarine SR 30mg tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BNABAL,Morphgesic SR 30mg tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BPABAL,Rhotard Morphine SR 30mg tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AADRDR,Morphine 50mg tablets,50.000000000,,1.0,50.0
60886004,Morphine sulfate,0407020Q0BHAFDR,Sevredol 50mg tablets,50.000000000,,1.0,50.0
60886004,Morphine sulfate,0407020Q0AAEGEG,Morphine 30mg modified-release capsules,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BIAAEG,MXL 30mg capsules,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BKABEG,Zomorph 30mg modified-release capsules,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AAEFEF,Morphine 10mg modified-release capsules,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BKAAEF,Zomorph 10mg modified-release capsules,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0AAEHEH,Morphine 60mg modified-release capsules,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BIABEH,MXL 60mg capsules,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BKACEH,Zomorph 60mg modified-release capsules,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0AAEBEB,Morphine 100mg modified-release capsules,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BJACEB,Morcap SR 100mg capsules,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BKADEB,Zomorph 100mg modified-release capsules,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0AADZDZ,Morphine 20mg modified-release capsules,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0BJAADZ,Morcap SR 20mg capsules,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0AADUDU,Morphine 90mg modified-release capsules,90.000000000,,1.0,90.0
60886004,Morphine sulfate,0407020Q0BIACDU,MXL 90mg capsules,90.000000000,,1.0,90.0
60886004,Morphine sulfate,0407020Q0AADWDW,Morphine 150mg modified-release capsules,150.000000000,,1.0,150.0
60886004,Morphine sulfate,0407020Q0BIAEDW,MXL 150mg capsules,150.000000000,,1.0,150.0
60886004,Morphine sulfate,0407020Q0AADVDV,Morphine 120mg modified-release capsules,120.000000000,,1.0,120.0
60886004,Morphine sulfate,0407020Q0BIADDV,MXL 120mg capsules,120.000000000,,1.0,120.0
60886004,Morphine sulfate,0407020Q0AAEAEA,Morphine 50mg modified-release capsules,50.000000000,,1.0,50.0
60886004,Morphine sulfate,0407020Q0BJABEA,Morcap SR 50mg capsules,50.000000000,,1.0,50.0
60886004,Morphine sulfate,0407020Q0AAEIEI,Morphine 200mg modified-release capsules,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0BIAFEI,MXL 200mg capsules,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0BKAEEI,Zomorph 200mg modified-release capsules,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0AACQCQ,Morphine sulfate 10mg suppositories,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0AAGDGD,Morphine sulfate 15mg suppositories,15.000000000,,1.0,15.0
60886004,Morphine sulfate,0407020Q0AAGCGC,Morphine sulfate 30mg suppositories,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AADCDC,Morphine 60mg modified-release granules sachets sugar free,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0BBAHDC,MST Continus suspension 60mg granules sachets,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0AADDDD,Morphine 100mg modified-release granules sachets sugar free,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0BBAIDD,MST Continus suspension 100mg granules sachets,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0AADEDE,Morphine 200mg modified-release granules sachets sugar free,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0BBAJDE,MST Continus suspension 200mg granules sachets,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0AACVCV,Morphine 20mg modified-release granules sachets sugar free,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0BBAFCV,MST Continus suspension 20mg granules sachets,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0AACPCP,Morphine 30mg modified-release granules sachets sugar free,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BBAGCP,MST Continus suspension 30mg granules sachets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AACRCR,Morphine sulfate 20mg suppositories,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0AADXDX,Morphine 200mg capsules,200.000000000,,1.0,200.0
60886004,Morphine sulfate,0407020Q0AADSDS,Morphine 30mg capsules,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AADTDT,Morphine 60mg capsules,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0AABPBP,Morphine sulfate 100mg suppositories,100.000000000,,1.0,100.0
60886004,Morphine sulfate,0407020Q0AAEEEE,Morphine sulfate 2.5mg suppositories,2.500000000,,1.0,2.5
60886004,Morphine sulfate,0407020Q0AABVBV,Morphine sulfate 50mg suppositories,50.000000000,,1.0,50.0
60886004,Morphine sulfate,0407020Q0AABJBJ,Morphine sulfate 5mg suppositories,5.000000000,,1.0,5.0
60886004,Morphine sulfate,0407020Q0AABNBN,Morphine sulfate 60mg suppositories,60.000000000,,1.0,60.0
60886004,Morphine sulfate,0407020Q0AAEPEP,Morphine sulfate 750mg suppositories,750.000000000,,1.0,750.0
60886004,Morphine sulfate,0407020Q0AAGGGG,Morphine 1mg orodispersible tablets sugar free,1.000000000,,1.0,1.0
60886004,Morphine sulfate,0407020Q0BQACGG,Actimorph 1mg orodispersible tablets,1.000000000,,1.0,1.0
60886004,Morphine sulfate,0407020Q0AAGIGI,Morphine 30mg orodispersible tablets sugar free,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0BQAEGI,Actimorph 30mg orodispersible tablets,30.000000000,,1.0,30.0
60886004,Morphine sulfate,0407020Q0AAGEGE,Morphine 2.5mg orodispersible tablets sugar free,2.500000000,,1.0,2.5
60886004,Morphine sulfate,0407020Q0BQAAGE,Actimorph 2.5mg orodispersible tablets,2.500000000,,1.0,2.5
60886004,Morphine sulfate,0407020Q0AAGFGF,Morphine 10mg orodispersible tablets sugar free,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0BQABGF,Actimorph 10mg orodispersible tablets,10.000000000,,1.0,10.0
60886004,Morphine sulfate,0407020Q0AAGHGH,Morphine 20mg orodispersible tablets sugar free,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0BQADGH,Actimorph 20mg orodispersible tablets,20.000000000,,1.0,20.0
60886004,Morphine sulfate,0407020Q0AAGJGJ,Morphine 5mg orodispersible tablets sugar free,5.000000000,,1.0,5.0
60886004,Morphine sulfate,0407020Q0BQAFGJ,Actimorph 5mg orodispersible tablets,5.000000000,,1.0,5.0
60886004,Morphine sulfate,0407020Q0AACNCN,Morphine sulfate 10mg/5ml oral solution,2.000000000,1.000000000,1.0,2.0
60886004,Morphine sulfate,0407020Q0BCAGCN,Oramorph 10mg/5ml oral solution,2.000000000,1.000000000,1.0,2.0
60886004,Morphine sulfate,0407020Q0BHAGCN,Sevredol 10mg/5ml oral solution,2.000000000,1.000000000,1.0,2.0
60886004,Morphine sulfate,0407020Q0AAGBGB,Morphine sulfate 10mg/5ml soln unit dose vials sugar free,2.000000000,1.000000000,1.0,2.0
60886004,Morphine sulfate,0407020Q0BCAHGB,Oramorph 10mg/5ml oral solution unit dose vials,2.000000000,1.000000000,1.0,2.0
60886004,Morphine sulfate,0407020Q0AAA6A6,Morphine sulfate 20mg/ml oral solution sugar free,20.000000000,1.000000000,1.0,20.0
60886004,Morphine sulfate,0407020Q0BCABA6,Oramorph 20mg/ml concentrated oral solution,20.000000000,1.000000000,1.0,20.0
60886004,Morphine sulfate,0407020Q0BHAHA6,Sevredol 20mg/ml concentrated oral solution,20.000000000,1.000000000,1.0,20.0
60886004,Morphine sulfate,0407020Q0AACUCU,Morphine sulfate 100mg/5ml soln unit dose vials sugar free,20.000000000,1.000000000,1.0,20.0
60886004,Morphine sulfate,0407020Q0BCAJCU,Oramorph 100mg/5ml oral solution unit dose vials,20.000000000,1.000000000,1.0,20.0
60886004,Morphine sulfate,0407020Q0AACTCT,Morphine sulfate 30mg/5ml soln unit dose vials sugar free,6.000000000,1.000000000,1.0,6.0
60886004,Morphine sulfate,0407020Q0BCAICT,Oramorph 30mg/5ml oral solution unit dose vials,6.000000000,1.000000000,1.0,6.0
60886004,Morphine sulfate,0407020Q0AAACAC,Morphine sulfate 15mg/1ml solution for injection ampoules,15.000000000,1.000000000,2.0,30.0
60886004,Morphine sulfate,0407020Q0AAADAD,Morphine sulfate 30mg/1ml solution for injection ampoules,30.000000000,1.000000000,2.0,60.0
60886004,Morphine sulfate,0407020Q0AAABAB,Morphine sulfate 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0AAAMAM,Morphine sulfate 60mg/2ml solution for injection ampoules,30.000000000,1.000000000,2.0,120.0
60886004,Morphine sulfate,0407020Q0AAAFAF,Morphine sulfate 20mg/1ml solution for injection ampoules,20.000000000,1.000000000,2.0,40.0
60886004,Morphine sulfate,0407020Q0AAFJFJ,Morphine sulfate 10mg/10ml inj pre-filled syringes,1.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0BEABFJ,Morphine sulfate 10mg/10ml inj Minijet pre-filled syringes,1.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0AAFCFC,Morphine sulfate 10mg/1ml inj pre-filled syringes,10.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0AAELEL,Morphine sulfate 100mg/50ml solution for infusion vials,2.000000000,1.000000000,2.0,200.0
60886004,Morphine sulfate,0407020Q0AAENEN,Morphine sulfate 50mg/50ml solution for infusion vials,1.000000000,1.000000000,2.0,100.0
60886004,Morphine sulfate,0407020Q0AAFAFA,Morphine sulfate 80mg/5ml oral solution,16.000000000,1.000000000,1.0,16.0
60886004,Morphine sulfate,0407020Q0AAECEC,Morphine sulfate 75mg/5ml oral solution,15.000000000,1.000000000,1.0,15.0
60886004,Morphine sulfate,0407020Q0AAESES,Morphine sulfate 60mg/5ml oral solution,12.000000000,1.000000000,1.0,12.0
60886004,Morphine sulfate,0407020Q0AADNDN,Morphine sulfate 5mg/5ml oral solution,1.000000000,1.000000000,1.0,1.0
60886004,Morphine sulfate,0407020Q0AADKDK,Morphine sulfate 50mg/5ml oral solution,10.000000000,1.000000000,1.0,10.0
60886004,Morphine sulfate,0407020Q0AAFEFE,Morphine sulfate 40mg/5ml oral solution,8.000000000,1.000000000,1.0,8.0
60886004,Morphine sulfate,0407020Q0AAFIFI,Morphine sulfate 3mg/5ml oral solution,0.600000000,1.000000000,1.0,0.6
60886004,Morphine sulfate,0407020Q0AAETET,Morphine sulfate 30mg/5ml oral solution,6.000000000,1.000000000,1.0,6.0
60886004,Morphine sulfate,0407020Q0AAFBFB,Morphine sulfate 3.35mg/5ml oral solution,0.670000000,1.000000000,1.0,0.67
60886004,Morphine sulfate,0407020Q0AAFFFF,Morphine sulfate 2mg/5ml oral solution,0.400000000,1.000000000,1.0,0.4
60886004,Morphine sulfate,0407020Q0AAFHFH,Morphine sulfate 1mg/5ml oral solution,0.200000000,1.000000000,1.0,0.2
60886004,Morphine sulfate,0407020Q0AAERER,Morphine sulfate 1g/5ml oral solution,200.000000000,1.000000000,1.0,200.0
60886004,Morphine sulfate,0407020Q0AAFGFG,Morphine sulfate 1.5mg/5ml oral solution,0.300000000,1.000000000,1.0,0.3
60886004,Morphine sulfate,0407020Q0AADYDY,Morphine sulfate 20mg/5ml oral solution,4.000000000,1.000000000,1.0,4.0
60886004,Morphine sulfate,0407020Q0AAFDFD,Morphine sulfate 500micrograms/5ml oral solution,0.100000000,1.000000000,1.0,0.1
60886004,Morphine sulfate,0407020Q0AABCBC,Morphine sulfate 10mg/2ml solution for injection ampoules,5.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0AAAEAE,Morphine sulfate 2.5mg/5ml solution for injection ampoules,0.500000000,1.000000000,2.0,5.0
60886004,Morphine sulfate,0407020Q0AAAAAA,Morphine sulfate 2mg/10ml solution for injection ampoules,0.200000000,1.000000000,2.0,4.0
60886004,Morphine sulfate,0407020Q0AADIDI,Morphine sulfate 20mg/2ml solution for injection ampoules,10.000000000,1.000000000,2.0,40.0
60886004,Morphine sulfate,0407020Q0AAA3A3,Morphine sulfate 2mg/5ml solution for injection ampoules,0.400000000,1.000000000,2.0,4.0
60886004,Morphine sulfate,0407020Q0AAA5A5,Morphine sulfate 4mg/10ml solution for injection ampoules,0.400000000,1.000000000,2.0,8.0
60886004,Morphine sulfate,0407020Q0AAA8A8,Morphine sulfate 5mg/10ml solution for injection ampoules,0.500000000,1.000000000,2.0,10.0
60886004,Morphine sulfate,0407020Q0AAA2A2,Morphine sulfate 5mg/1ml solution for injection ampoules,5.000000000,1.000000000,2.0,10.0
60886004,Morphine sulfate,0407020Q0AAFZFZ,Morphine sulfate 5mg/5ml solution for injection ampoules,1.000000000,1.000000000,2.0,10.0
60886004,Morphine sulfate,0407020Q0AAFPFP,Morphine sulfate 30mg/30ml solution for infusion vials,1.000000000,1.000000000,2.0,60.0
60886004,Morphine sulfate,0407020Q0AAFRFR,Morphine sulfate 100mg/100ml infusion bags,1.000000000,1.000000000,2.0,200.0
60886004,Morphine sulfate,0407020Q0AAFKFK,Morphine sulfate 300mg/10ml solution for injection ampoules,30.000000000,1.000000000,2.0,600.0
60886004,Morphine sulfate,0407020Q0AAFTFT,Morphine sulfate 100mg/50ml inf pre-filled syringes,2.000000000,1.000000000,2.0,200.0
60886004,Morphine sulfate,0407020Q0AAGAGA,Morphine sulfate 10mg/10ml solution for injection ampoules,1.000000000,1.000000000,2.0,20.0
60886004,Morphine sulfate,0407020Q0AAFVFV,Morphine sulfate 100mg/10ml solution for injection ampoules,10.000000000,1.000000000,2.0,200.0
60886004,Morphine sulfate,0407020Q0AAFWFW,Morphine sulfate 50mg/5ml solution for injection ampoules,10.000000000,1.000000000,2.0,100.0
60886004,Morphine sulfate,0407020Q0AAA4A4,Morphine sulfate 1mg/1ml solution for injection ampoules,1.000000000,1.000000000,2.0,2.0
